n:1 mse_avg:44.89 mse_y:63.95 mse_u:9.18 mse_v:4.35 psnr_avg:31.61 psnr_y:30.07 psnr_u:38.50 psnr_v:41.75 
n:3054 mse_avg:77.02 mse_y:109.11 mse_u:18.93 mse_v:6.75 psnr_avg:29.26 psnr_y:27.75 psnr_u:35.36 psnr_v:39.84 
n:3055 mse_avg:79.93 mse_y:113.43 mse_u:19.02 mse_v:6.82 psnr_avg:29.10 psnr_y:27.58 psnr_u:35.34 psnr_v:39.79 
n:3056 mse_avg:77.28 mse_y:109.45 mse_u:19.04 mse_v:6.86 psnr_avg:29.25 psnr_y:27.74 psnr_u:35.33 psnr_v:39.77 
n:3057 mse_avg:76.90 mse_y:108.96 mse_u:18.75 mse_v:6.78 psnr_avg:29.27 psnr_y:27.76 psnr_u:35.40 psnr_v:39.82 
n:3058 mse_avg:77.04 mse_y:109.20 mse_u:18.80 mse_v:6.67 psnr_avg:29.26 psnr_y:27.75 psnr_u:35.39 psnr_v:39.89 
n:3059 mse_avg:76.65 mse_y:108.54 mse_u:18.97 mse_v:6.75 psnr_avg:29.29 psnr_y:27.77 psnr_u:35.35 psnr_v:39.84 
n:3060 mse_avg:75.41 mse_y:106.77 mse_u:18.74 mse_v:6.66 psnr_avg:29.36 psnr_y:27.85 psnr_u:35.40 psnr_v:39.90 
n:3061 mse_avg:75.13 mse_y:106.33 mse_u:18.75 mse_v:6.69 psnr_avg:29.37 psnr_y:27.86 psnr_u:35.40 psnr_v:39.87 
n:3062 mse_avg:77.14 mse_y:109.28 mse_u:18.98 mse_v:6.78 psnr_avg:29.26 psnr_y:27.75 psnr_u:35.35 psnr_v:39.82 
n:3063 mse_avg:76.78 mse_y:108.80 mse_u:18.77 mse_v:6.71 psnr_avg:29.28 psnr_y:27.76 psnr_u:35.40 psnr_v:39.86 
n:3064 mse_avg:78.83 mse_y:111.82 mse_u:18.96 mse_v:6.78 psnr_avg:29.16 psnr_y:27.65 psnr_u:35.35 psnr_v:39.82 
n:3065 mse_avg:79.00 mse_y:112.01 mse_u:19.07 mse_v:6.88 psnr_avg:29.15 psnr_y:27.64 psnr_u:35.33 psnr_v:39.76 
n:3066 mse_avg:79.27 mse_y:112.52 mse_u:18.81 mse_v:6.74 psnr_avg:29.14 psnr_y:27.62 psnr_u:35.39 psnr_v:39.85 
n:3067 mse_avg:78.05 mse_y:110.71 mse_u:18.70 mse_v:6.72 psnr_avg:29.21 psnr_y:27.69 psnr_u:35.41 psnr_v:39.85 
n:3068 mse_avg:79.15 mse_y:112.28 mse_u:18.97 mse_v:6.81 psnr_avg:29.15 psnr_y:27.63 psnr_u:35.35 psnr_v:39.80 
n:3069 mse_avg:77.79 mse_y:110.32 mse_u:18.76 mse_v:6.69 psnr_avg:29.22 psnr_y:27.70 psnr_u:35.40 psnr_v:39.88 
n:3070 mse_avg:76.88 mse_y:108.96 mse_u:18.81 mse_v:6.65 psnr_avg:29.27 psnr_y:27.76 psnr_u:35.39 psnr_v:39.90 
n:3071 mse_avg:77.29 mse_y:109.49 mse_u:19.02 mse_v:6.75 psnr_avg:29.25 psnr_y:27.74 psnr_u:35.34 psnr_v:39.84 
n:3072 mse_avg:78.19 mse_y:110.78 mse_u:19.20 mse_v:6.82 psnr_avg:29.20 psnr_y:27.69 psnr_u:35.30 psnr_v:39.80 
n:3073 mse_avg:81.36 mse_y:115.10 mse_u:20.36 mse_v:7.40 psnr_avg:29.03 psnr_y:27.52 psnr_u:35.04 psnr_v:39.44 
n:3074 mse_avg:80.52 mse_y:113.99 mse_u:19.88 mse_v:7.26 psnr_avg:29.07 psnr_y:27.56 psnr_u:35.15 psnr_v:39.52 
n:3075 mse_avg:78.58 mse_y:111.20 mse_u:19.46 mse_v:7.24 psnr_avg:29.18 psnr_y:27.67 psnr_u:35.24 psnr_v:39.53 
n:3076 mse_avg:80.18 mse_y:113.50 mse_u:19.76 mse_v:7.34 psnr_avg:29.09 psnr_y:27.58 psnr_u:35.17 psnr_v:39.47 
n:3077 mse_avg:78.17 mse_y:110.62 mse_u:19.33 mse_v:7.20 psnr_avg:29.20 psnr_y:27.69 psnr_u:35.27 psnr_v:39.56 
n:3078 mse_avg:77.89 mse_y:110.23 mse_u:19.18 mse_v:7.22 psnr_avg:29.22 psnr_y:27.71 psnr_u:35.30 psnr_v:39.54 
n:3079 mse_avg:77.99 mse_y:110.31 mse_u:19.48 mse_v:7.24 psnr_avg:29.21 psnr_y:27.70 psnr_u:35.23 psnr_v:39.53 
n:3080 mse_avg:75.14 mse_y:106.16 mse_u:19.07 mse_v:7.12 psnr_avg:29.37 psnr_y:27.87 psnr_u:35.33 psnr_v:39.61 
n:3081 mse_avg:75.42 mse_y:106.62 mse_u:18.95 mse_v:7.06 psnr_avg:29.36 psnr_y:27.85 psnr_u:35.35 psnr_v:39.64 
n:3082 mse_avg:74.13 mse_y:104.70 mse_u:18.91 mse_v:7.04 psnr_avg:29.43 psnr_y:27.93 psnr_u:35.36 psnr_v:39.66 
n:3083 mse_avg:74.11 mse_y:104.79 mse_u:18.59 mse_v:6.94 psnr_avg:29.43 psnr_y:27.93 psnr_u:35.44 psnr_v:39.71 
n:3084 mse_avg:74.06 mse_y:104.74 mse_u:18.57 mse_v:6.79 psnr_avg:29.44 psnr_y:27.93 psnr_u:35.44 psnr_v:39.81 
n:3085 mse_avg:76.20 mse_y:107.86 mse_u:18.87 mse_v:6.90 psnr_avg:29.31 psnr_y:27.80 psnr_u:35.37 psnr_v:39.74 
n:3086 mse_avg:72.04 mse_y:101.82 mse_u:18.28 mse_v:6.67 psnr_avg:29.56 psnr_y:28.05 psnr_u:35.51 psnr_v:39.89 
n:3087 mse_avg:73.50 mse_y:104.05 mse_u:18.19 mse_v:6.65 psnr_avg:29.47 psnr_y:27.96 psnr_u:35.53 psnr_v:39.90 
n:3088 mse_avg:72.50 mse_y:102.48 mse_u:18.40 mse_v:6.67 psnr_avg:29.53 psnr_y:28.02 psnr_u:35.48 psnr_v:39.89 
n:3089 mse_avg:69.78 mse_y:98.52 mse_u:18.06 mse_v:6.55 psnr_avg:29.69 psnr_y:28.20 psnr_u:35.56 psnr_v:39.97 
n:3090 mse_avg:69.55 mse_y:98.16 mse_u:18.06 mse_v:6.56 psnr_avg:29.71 psnr_y:28.21 psnr_u:35.56 psnr_v:39.96 
n:3091 mse_avg:69.65 mse_y:98.28 mse_u:18.23 mse_v:6.55 psnr_avg:29.70 psnr_y:28.21 psnr_u:35.52 psnr_v:39.97 
n:3092 mse_avg:70.13 mse_y:99.08 mse_u:18.01 mse_v:6.47 psnr_avg:29.67 psnr_y:28.17 psnr_u:35.57 psnr_v:40.02 
n:3093 mse_avg:71.51 mse_y:101.10 mse_u:18.20 mse_v:6.47 psnr_avg:29.59 psnr_y:28.08 psnr_u:35.53 psnr_v:40.02 
n:3094 mse_avg:72.54 mse_y:102.58 mse_u:18.35 mse_v:6.54 psnr_avg:29.53 psnr_y:28.02 psnr_u:35.49 psnr_v:39.97 
n:3095 mse_avg:71.52 mse_y:101.20 mse_u:17.90 mse_v:6.47 psnr_avg:29.59 psnr_y:28.08 psnr_u:35.60 psnr_v:40.02 
n:3096 mse_avg:71.51 mse_y:101.20 mse_u:17.85 mse_v:6.42 psnr_avg:29.59 psnr_y:28.08 psnr_u:35.62 psnr_v:40.06 
n:3097 mse_avg:73.14 mse_y:103.55 mse_u:18.10 mse_v:6.53 psnr_avg:29.49 psnr_y:27.98 psnr_u:35.55 psnr_v:39.98 
n:3098 mse_avg:70.29 mse_y:99.40 mse_u:17.80 mse_v:6.35 psnr_avg:29.66 psnr_y:28.16 psnr_u:35.63 psnr_v:40.10 
n:3099 mse_avg:71.10 mse_y:100.55 mse_u:17.94 mse_v:6.47 psnr_avg:29.61 psnr_y:28.11 psnr_u:35.59 psnr_v:40.02 
n:3100 mse_avg:70.77 mse_y:99.92 mse_u:18.32 mse_v:6.63 psnr_avg:29.63 psnr_y:28.13 psnr_u:35.50 psnr_v:39.91 
n:3101 mse_avg:68.90 mse_y:97.25 mse_u:17.95 mse_v:6.46 psnr_avg:29.75 psnr_y:28.25 psnr_u:35.59 psnr_v:40.03 
n:3102 mse_avg:69.80 mse_y:98.57 mse_u:17.97 mse_v:6.53 psnr_avg:29.69 psnr_y:28.19 psnr_u:35.58 psnr_v:39.98 
n:3103 mse_avg:72.02 mse_y:101.85 mse_u:18.09 mse_v:6.62 psnr_avg:29.56 psnr_y:28.05 psnr_u:35.56 psnr_v:39.92 
n:3104 mse_avg:70.21 mse_y:99.22 mse_u:17.83 mse_v:6.52 psnr_avg:29.67 psnr_y:28.16 psnr_u:35.62 psnr_v:39.99 
n:3105 mse_avg:71.45 mse_y:101.05 mse_u:17.91 mse_v:6.57 psnr_avg:29.59 psnr_y:28.09 psnr_u:35.60 psnr_v:39.96 
n:3106 mse_avg:72.57 mse_y:102.65 mse_u:18.17 mse_v:6.68 psnr_avg:29.52 psnr_y:28.02 psnr_u:35.54 psnr_v:39.88 
n:3107 mse_avg:70.25 mse_y:99.29 mse_u:17.85 mse_v:6.51 psnr_avg:29.66 psnr_y:28.16 psnr_u:35.62 psnr_v:39.99 
n:3108 mse_avg:70.19 mse_y:99.18 mse_u:17.87 mse_v:6.51 psnr_avg:29.67 psnr_y:28.17 psnr_u:35.61 psnr_v:39.99 
n:3109 mse_avg:69.64 mse_y:98.30 mse_u:18.02 mse_v:6.59 psnr_avg:29.70 psnr_y:28.21 psnr_u:35.57 psnr_v:39.94 
n:3110 mse_avg:66.79 mse_y:94.14 mse_u:17.73 mse_v:6.47 psnr_avg:29.88 psnr_y:28.39 psnr_u:35.64 psnr_v:40.02 
n:3111 mse_avg:67.10 mse_y:94.60 mse_u:17.80 mse_v:6.43 psnr_avg:29.86 psnr_y:28.37 psnr_u:35.63 psnr_v:40.05 
n:3112 mse_avg:69.40 mse_y:97.95 mse_u:18.08 mse_v:6.50 psnr_avg:29.72 psnr_y:28.22 psnr_u:35.56 psnr_v:40.00 
n:3113 mse_avg:68.83 mse_y:97.20 mse_u:17.78 mse_v:6.40 psnr_avg:29.75 psnr_y:28.25 psnr_u:35.63 psnr_v:40.07 
n:3114 mse_avg:69.71 mse_y:98.49 mse_u:17.79 mse_v:6.46 psnr_avg:29.70 psnr_y:28.20 psnr_u:35.63 psnr_v:40.03 
n:3115 mse_avg:71.91 mse_y:101.71 mse_u:18.03 mse_v:6.59 psnr_avg:29.56 psnr_y:28.06 psnr_u:35.57 psnr_v:39.94 
n:3116 mse_avg:71.19 mse_y:100.73 mse_u:17.73 mse_v:6.46 psnr_avg:29.61 psnr_y:28.10 psnr_u:35.64 psnr_v:40.03 
n:3117 mse_avg:71.97 mse_y:101.91 mse_u:17.76 mse_v:6.44 psnr_avg:29.56 psnr_y:28.05 psnr_u:35.64 psnr_v:40.04 
n:3118 mse_avg:72.26 mse_y:102.27 mse_u:17.96 mse_v:6.49 psnr_avg:29.54 psnr_y:28.03 psnr_u:35.59 psnr_v:40.01 
n:3119 mse_avg:70.09 mse_y:99.12 mse_u:17.70 mse_v:6.40 psnr_avg:29.67 psnr_y:28.17 psnr_u:35.65 psnr_v:40.07 
n:3120 mse_avg:69.01 mse_y:97.48 mse_u:17.72 mse_v:6.42 psnr_avg:29.74 psnr_y:28.24 psnr_u:35.65 psnr_v:40.06 
n:3121 mse_avg:69.61 mse_y:98.30 mse_u:18.00 mse_v:6.47 psnr_avg:29.70 psnr_y:28.21 psnr_u:35.58 psnr_v:40.02 
n:3122 mse_avg:67.60 mse_y:95.41 mse_u:17.61 mse_v:6.36 psnr_avg:29.83 psnr_y:28.33 psnr_u:35.67 psnr_v:40.10 
n:3123 mse_avg:71.12 mse_y:100.64 mse_u:17.70 mse_v:6.42 psnr_avg:29.61 psnr_y:28.10 psnr_u:35.65 psnr_v:40.05 
n:3124 mse_avg:71.14 mse_y:100.62 mse_u:17.89 mse_v:6.45 psnr_avg:29.61 psnr_y:28.10 psnr_u:35.60 psnr_v:40.03 
n:3125 mse_avg:71.13 mse_y:100.68 mse_u:17.73 mse_v:6.35 psnr_avg:29.61 psnr_y:28.10 psnr_u:35.64 psnr_v:40.10 
n:3126 mse_avg:70.04 mse_y:99.05 mse_u:17.62 mse_v:6.40 psnr_avg:29.68 psnr_y:28.17 psnr_u:35.67 psnr_v:40.07 
n:3127 mse_avg:72.08 mse_y:102.02 mse_u:17.88 mse_v:6.48 psnr_avg:29.55 psnr_y:28.04 psnr_u:35.61 psnr_v:40.01 
n:3128 mse_avg:67.54 mse_y:95.36 mse_u:17.47 mse_v:6.32 psnr_avg:29.84 psnr_y:28.34 psnr_u:35.71 psnr_v:40.12 
n:3129 mse_avg:67.08 mse_y:94.71 mse_u:17.30 mse_v:6.32 psnr_avg:29.87 psnr_y:28.37 psnr_u:35.75 psnr_v:40.13 
n:3130 mse_avg:67.07 mse_y:94.66 mse_u:17.43 mse_v:6.37 psnr_avg:29.87 psnr_y:28.37 psnr_u:35.72 psnr_v:40.09 
n:3131 mse_avg:65.17 mse_y:91.92 mse_u:17.11 mse_v:6.21 psnr_avg:29.99 psnr_y:28.50 psnr_u:35.80 psnr_v:40.20 
n:3132 mse_avg:67.24 mse_y:95.04 mse_u:17.06 mse_v:6.24 psnr_avg:29.85 psnr_y:28.35 psnr_u:35.81 psnr_v:40.18 
n:3133 mse_avg:68.67 mse_y:97.04 mse_u:17.52 mse_v:6.36 psnr_avg:29.76 psnr_y:28.26 psnr_u:35.70 psnr_v:40.10 
n:3134 mse_avg:67.47 mse_y:95.41 mse_u:16.96 mse_v:6.20 psnr_avg:29.84 psnr_y:28.33 psnr_u:35.84 psnr_v:40.20 
n:3135 mse_avg:70.28 mse_y:99.57 mse_u:17.12 mse_v:6.28 psnr_avg:29.66 psnr_y:28.15 psnr_u:35.80 psnr_v:40.15 
n:3136 mse_avg:71.10 mse_y:100.69 mse_u:17.41 mse_v:6.39 psnr_avg:29.61 psnr_y:28.10 psnr_u:35.72 psnr_v:40.08 
n:3137 mse_avg:70.01 mse_y:99.17 mse_u:17.09 mse_v:6.27 psnr_avg:29.68 psnr_y:28.17 psnr_u:35.80 psnr_v:40.16 
n:3138 mse_avg:71.08 mse_y:100.76 mse_u:17.10 mse_v:6.31 psnr_avg:29.61 psnr_y:28.10 psnr_u:35.80 psnr_v:40.13 
n:3139 mse_avg:69.70 mse_y:98.72 mse_u:17.05 mse_v:6.29 psnr_avg:29.70 psnr_y:28.19 psnr_u:35.81 psnr_v:40.14 
n:3140 mse_avg:70.42 mse_y:99.70 mse_u:17.36 mse_v:6.37 psnr_avg:29.65 psnr_y:28.14 psnr_u:35.73 psnr_v:40.09 
n:3141 mse_avg:68.32 mse_y:96.64 mse_u:17.11 mse_v:6.27 psnr_avg:29.79 psnr_y:28.28 psnr_u:35.80 psnr_v:40.16 
n:3142 mse_avg:69.94 mse_y:99.07 mse_u:17.10 mse_v:6.29 psnr_avg:29.68 psnr_y:28.17 psnr_u:35.80 psnr_v:40.14 
n:3143 mse_avg:71.18 mse_y:100.88 mse_u:17.26 mse_v:6.29 psnr_avg:29.61 psnr_y:28.09 psnr_u:35.76 psnr_v:40.15 
n:3144 mse_avg:73.36 mse_y:104.03 mse_u:17.62 mse_v:6.43 psnr_avg:29.48 psnr_y:27.96 psnr_u:35.67 psnr_v:40.05 
n:3145 mse_avg:73.10 mse_y:103.72 mse_u:17.36 mse_v:6.34 psnr_avg:29.49 psnr_y:27.97 psnr_u:35.74 psnr_v:40.11 
n:3146 mse_avg:73.48 mse_y:104.29 mse_u:17.34 mse_v:6.38 psnr_avg:29.47 psnr_y:27.95 psnr_u:35.74 psnr_v:40.09 
n:3147 mse_avg:72.05 mse_y:102.11 mse_u:17.44 mse_v:6.41 psnr_avg:29.55 psnr_y:28.04 psnr_u:35.72 psnr_v:40.06 
n:3148 mse_avg:73.55 mse_y:104.24 mse_u:17.80 mse_v:6.53 psnr_avg:29.46 psnr_y:27.95 psnr_u:35.63 psnr_v:39.98 
n:3149 mse_avg:70.53 mse_y:99.83 mse_u:17.52 mse_v:6.36 psnr_avg:29.65 psnr_y:28.14 psnr_u:35.70 psnr_v:40.09 
n:3150 mse_avg:68.81 mse_y:97.29 mse_u:17.38 mse_v:6.34 psnr_avg:29.75 psnr_y:28.25 psnr_u:35.73 psnr_v:40.11 
n:3151 mse_avg:69.11 mse_y:97.67 mse_u:17.54 mse_v:6.49 psnr_avg:29.74 psnr_y:28.23 psnr_u:35.69 psnr_v:40.01 
n:3152 mse_avg:71.73 mse_y:101.46 mse_u:17.92 mse_v:6.61 psnr_avg:29.57 psnr_y:28.07 psnr_u:35.60 psnr_v:39.93 
n:3153 mse_avg:70.95 mse_y:100.43 mse_u:17.49 mse_v:6.46 psnr_avg:29.62 psnr_y:28.11 psnr_u:35.70 psnr_v:40.03 
n:3154 mse_avg:71.78 mse_y:101.69 mse_u:17.47 mse_v:6.45 psnr_avg:29.57 psnr_y:28.06 psnr_u:35.71 psnr_v:40.03 
n:3155 mse_avg:74.18 mse_y:105.26 mse_u:17.52 mse_v:6.55 psnr_avg:29.43 psnr_y:27.91 psnr_u:35.70 psnr_v:39.97 
n:3156 mse_avg:75.36 mse_y:106.91 mse_u:17.85 mse_v:6.65 psnr_avg:29.36 psnr_y:27.84 psnr_u:35.61 psnr_v:39.90 
n:3157 mse_avg:75.81 mse_y:107.71 mse_u:17.46 mse_v:6.53 psnr_avg:29.33 psnr_y:27.81 psnr_u:35.71 psnr_v:39.98 
n:3158 mse_avg:71.83 mse_y:101.82 mse_u:17.31 mse_v:6.43 psnr_avg:29.57 psnr_y:28.05 psnr_u:35.75 psnr_v:40.05 
n:3159 mse_avg:73.12 mse_y:103.69 mse_u:17.46 mse_v:6.53 psnr_avg:29.49 psnr_y:27.97 psnr_u:35.71 psnr_v:39.98 
n:3160 mse_avg:72.82 mse_y:103.13 mse_u:17.73 mse_v:6.67 psnr_avg:29.51 psnr_y:28.00 psnr_u:35.64 psnr_v:39.89 
n:3161 mse_avg:70.81 mse_y:100.24 mse_u:17.38 mse_v:6.50 psnr_avg:29.63 psnr_y:28.12 psnr_u:35.73 psnr_v:40.00 
n:3162 mse_avg:71.65 mse_y:101.56 mse_u:17.24 mse_v:6.44 psnr_avg:29.58 psnr_y:28.06 psnr_u:35.76 psnr_v:40.04 
n:3163 mse_avg:74.58 mse_y:105.86 mse_u:17.48 mse_v:6.53 psnr_avg:29.40 psnr_y:27.88 psnr_u:35.71 psnr_v:39.98 
n:3164 mse_avg:75.50 mse_y:107.17 mse_u:17.71 mse_v:6.63 psnr_avg:29.35 psnr_y:27.83 psnr_u:35.65 psnr_v:39.91 
n:3165 mse_avg:76.21 mse_y:108.34 mse_u:17.41 mse_v:6.51 psnr_avg:29.31 psnr_y:27.78 psnr_u:35.72 psnr_v:40.00 
n:3166 mse_avg:72.88 mse_y:103.36 mse_u:17.34 mse_v:6.53 psnr_avg:29.50 psnr_y:27.99 psnr_u:35.74 psnr_v:39.98 
n:3167 mse_avg:75.32 mse_y:106.94 mse_u:17.53 mse_v:6.64 psnr_avg:29.36 psnr_y:27.84 psnr_u:35.69 psnr_v:39.91 
n:3168 mse_avg:74.23 mse_y:105.25 mse_u:17.71 mse_v:6.68 psnr_avg:29.43 psnr_y:27.91 psnr_u:35.65 psnr_v:39.88 
n:3169 mse_avg:72.90 mse_y:103.37 mse_u:17.40 mse_v:6.51 psnr_avg:29.50 psnr_y:27.99 psnr_u:35.73 psnr_v:39.99 
n:3170 mse_avg:71.19 mse_y:100.82 mse_u:17.41 mse_v:6.46 psnr_avg:29.61 psnr_y:28.10 psnr_u:35.72 psnr_v:40.03 
n:3171 mse_avg:70.16 mse_y:99.22 mse_u:17.56 mse_v:6.53 psnr_avg:29.67 psnr_y:28.16 psnr_u:35.68 psnr_v:39.98 
n:3172 mse_avg:72.50 mse_y:102.62 mse_u:17.88 mse_v:6.62 psnr_avg:29.53 psnr_y:28.02 psnr_u:35.61 psnr_v:39.92 
n:3173 mse_avg:72.43 mse_y:102.65 mse_u:17.48 mse_v:6.51 psnr_avg:29.53 psnr_y:28.02 psnr_u:35.70 psnr_v:40.00 
n:3174 mse_avg:74.13 mse_y:105.24 mse_u:17.41 mse_v:6.42 psnr_avg:29.43 psnr_y:27.91 psnr_u:35.72 psnr_v:40.05 
n:3175 mse_avg:73.66 mse_y:104.49 mse_u:17.56 mse_v:6.46 psnr_avg:29.46 psnr_y:27.94 psnr_u:35.69 psnr_v:40.03 
n:3176 mse_avg:76.34 mse_y:108.40 mse_u:17.88 mse_v:6.52 psnr_avg:29.30 psnr_y:27.78 psnr_u:35.61 psnr_v:39.99 
n:3177 mse_avg:75.03 mse_y:106.54 mse_u:17.69 mse_v:6.35 psnr_avg:29.38 psnr_y:27.86 psnr_u:35.65 psnr_v:40.10 
n:3178 mse_avg:73.74 mse_y:104.64 mse_u:17.57 mse_v:6.29 psnr_avg:29.45 psnr_y:27.93 psnr_u:35.68 psnr_v:40.14 
n:3179 mse_avg:73.88 mse_y:104.75 mse_u:17.85 mse_v:6.41 psnr_avg:29.45 psnr_y:27.93 psnr_u:35.61 psnr_v:40.06 
n:3180 mse_avg:73.20 mse_y:103.65 mse_u:18.13 mse_v:6.49 psnr_avg:29.49 psnr_y:27.98 psnr_u:35.55 psnr_v:40.01 
n:3181 mse_avg:71.01 mse_y:100.49 mse_u:17.80 mse_v:6.32 psnr_avg:29.62 psnr_y:28.11 psnr_u:35.63 psnr_v:40.12 
n:3182 mse_avg:72.74 mse_y:103.11 mse_u:17.74 mse_v:6.30 psnr_avg:29.51 psnr_y:28.00 psnr_u:35.64 psnr_v:40.14 
n:3183 mse_avg:74.73 mse_y:106.06 mse_u:17.89 mse_v:6.24 psnr_avg:29.40 psnr_y:27.88 psnr_u:35.60 psnr_v:40.18 
n:3184 mse_avg:77.75 mse_y:110.50 mse_u:18.17 mse_v:6.32 psnr_avg:29.22 psnr_y:27.70 psnr_u:35.54 psnr_v:40.12 
n:3185 mse_avg:75.40 mse_y:107.13 mse_u:17.71 mse_v:6.17 psnr_avg:29.36 psnr_y:27.83 psnr_u:35.65 psnr_v:40.23 
n:3186 mse_avg:76.03 mse_y:108.09 mse_u:17.65 mse_v:6.16 psnr_avg:29.32 psnr_y:27.79 psnr_u:35.66 psnr_v:40.23 
n:3187 mse_avg:75.73 mse_y:107.61 mse_u:17.79 mse_v:6.12 psnr_avg:29.34 psnr_y:27.81 psnr_u:35.63 psnr_v:40.26 
n:3188 mse_avg:77.25 mse_y:109.83 mse_u:17.98 mse_v:6.17 psnr_avg:29.25 psnr_y:27.72 psnr_u:35.58 psnr_v:40.23 
n:3189 mse_avg:73.50 mse_y:104.36 mse_u:17.46 mse_v:6.10 psnr_avg:29.47 psnr_y:27.95 psnr_u:35.71 psnr_v:40.28 
n:3190 mse_avg:71.70 mse_y:101.72 mse_u:17.27 mse_v:6.04 psnr_avg:29.58 psnr_y:28.06 psnr_u:35.76 psnr_v:40.32 
n:3191 mse_avg:72.21 mse_y:102.47 mse_u:17.34 mse_v:6.07 psnr_avg:29.54 psnr_y:28.02 psnr_u:35.74 psnr_v:40.30 
n:3192 mse_avg:74.31 mse_y:105.51 mse_u:17.67 mse_v:6.15 psnr_avg:29.42 psnr_y:27.90 psnr_u:35.66 psnr_v:40.24 
n:3193 mse_avg:73.00 mse_y:103.66 mse_u:17.36 mse_v:6.00 psnr_avg:29.50 psnr_y:27.97 psnr_u:35.73 psnr_v:40.35 
n:3194 mse_avg:74.85 mse_y:106.42 mse_u:17.40 mse_v:5.98 psnr_avg:29.39 psnr_y:27.86 psnr_u:35.72 psnr_v:40.36 
n:3195 mse_avg:77.08 mse_y:109.74 mse_u:17.58 mse_v:5.98 psnr_avg:29.26 psnr_y:27.73 psnr_u:35.68 psnr_v:40.36 
n:3196 mse_avg:75.96 mse_y:107.97 mse_u:17.88 mse_v:6.01 psnr_avg:29.32 psnr_y:27.80 psnr_u:35.61 psnr_v:40.34 
n:3197 mse_avg:76.91 mse_y:109.47 mse_u:17.60 mse_v:5.94 psnr_avg:29.27 psnr_y:27.74 psnr_u:35.68 psnr_v:40.39 
n:3198 mse_avg:73.23 mse_y:103.98 mse_u:17.58 mse_v:5.89 psnr_avg:29.48 psnr_y:27.96 psnr_u:35.68 psnr_v:40.43 
n:3199 mse_avg:74.48 mse_y:105.85 mse_u:17.58 mse_v:5.89 psnr_avg:29.41 psnr_y:27.88 psnr_u:35.68 psnr_v:40.43 
n:3200 mse_avg:73.79 mse_y:104.71 mse_u:17.91 mse_v:6.00 psnr_avg:29.45 psnr_y:27.93 psnr_u:35.60 psnr_v:40.35 
n:3201 mse_avg:76.89 mse_y:108.93 mse_u:18.90 mse_v:6.74 psnr_avg:29.27 psnr_y:27.76 psnr_u:35.37 psnr_v:39.84 
n:3202 mse_avg:76.12 mse_y:107.89 mse_u:18.51 mse_v:6.65 psnr_avg:29.32 psnr_y:27.80 psnr_u:35.46 psnr_v:39.90 
n:3203 mse_avg:75.01 mse_y:106.33 mse_u:18.24 mse_v:6.51 psnr_avg:29.38 psnr_y:27.86 psnr_u:35.52 psnr_v:40.00 
n:3204 mse_avg:76.97 mse_y:109.27 mse_u:18.23 mse_v:6.52 psnr_avg:29.27 psnr_y:27.75 psnr_u:35.52 psnr_v:39.99 
n:3205 mse_avg:77.23 mse_y:109.56 mse_u:18.50 mse_v:6.63 psnr_avg:29.25 psnr_y:27.73 psnr_u:35.46 psnr_v:39.91 
n:3206 mse_avg:76.16 mse_y:108.14 mse_u:17.94 mse_v:6.45 psnr_avg:29.31 psnr_y:27.79 psnr_u:35.59 psnr_v:40.03 
n:3207 mse_avg:75.09 mse_y:106.59 mse_u:17.76 mse_v:6.43 psnr_avg:29.37 psnr_y:27.85 psnr_u:35.64 psnr_v:40.05 
n:3208 mse_avg:74.96 mse_y:106.34 mse_u:17.95 mse_v:6.44 psnr_avg:29.38 psnr_y:27.86 psnr_u:35.59 psnr_v:40.04 
n:3209 mse_avg:73.66 mse_y:104.29 mse_u:18.21 mse_v:6.59 psnr_avg:29.46 psnr_y:27.95 psnr_u:35.53 psnr_v:39.94 
n:3210 mse_avg:70.67 mse_y:99.91 mse_u:17.87 mse_v:6.49 psnr_avg:29.64 psnr_y:28.13 psnr_u:35.61 psnr_v:40.01 
n:3211 mse_avg:69.41 mse_y:98.10 mse_u:17.70 mse_v:6.37 psnr_avg:29.72 psnr_y:28.21 psnr_u:35.65 psnr_v:40.09 
n:3212 mse_avg:71.37 mse_y:101.01 mse_u:17.74 mse_v:6.43 psnr_avg:29.60 psnr_y:28.09 psnr_u:35.64 psnr_v:40.05 
n:3213 mse_avg:72.16 mse_y:102.10 mse_u:18.05 mse_v:6.54 psnr_avg:29.55 psnr_y:28.04 psnr_u:35.57 psnr_v:39.97 
n:3214 mse_avg:72.85 mse_y:103.28 mse_u:17.59 mse_v:6.38 psnr_avg:29.51 psnr_y:27.99 psnr_u:35.68 psnr_v:40.08 
n:3215 mse_avg:70.35 mse_y:99.55 mse_u:17.53 mse_v:6.38 psnr_avg:29.66 psnr_y:28.15 psnr_u:35.69 psnr_v:40.08 
n:3216 mse_avg:73.89 mse_y:104.82 mse_u:17.65 mse_v:6.42 psnr_avg:29.44 psnr_y:27.93 psnr_u:35.66 psnr_v:40.05 
n:3217 mse_avg:72.26 mse_y:102.27 mse_u:17.94 mse_v:6.55 psnr_avg:29.54 psnr_y:28.03 psnr_u:35.59 psnr_v:39.97 
n:3218 mse_avg:71.28 mse_y:100.93 mse_u:17.60 mse_v:6.35 psnr_avg:29.60 psnr_y:28.09 psnr_u:35.68 psnr_v:40.11 
