n:1 mse_avg:16.60 mse_y:22.96 mse_u:5.40 mse_v:2.37 psnr_avg:35.93 psnr_y:34.52 psnr_u:40.81 psnr_v:44.38 
n:2061 mse_avg:115.72 mse_y:168.04 mse_u:13.59 mse_v:8.58 psnr_avg:27.50 psnr_y:25.88 psnr_u:36.80 psnr_v:38.80 
n:2062 mse_avg:109.43 mse_y:158.78 mse_u:13.04 mse_v:8.41 psnr_avg:27.74 psnr_y:26.12 psnr_u:36.98 psnr_v:38.88 
n:2063 mse_avg:108.55 mse_y:157.51 mse_u:12.82 mse_v:8.43 psnr_avg:27.77 psnr_y:26.16 psnr_u:37.05 psnr_v:38.87 
n:2064 mse_avg:109.85 mse_y:159.34 mse_u:13.10 mse_v:8.64 psnr_avg:27.72 psnr_y:26.11 psnr_u:36.96 psnr_v:38.76 
n:2065 mse_avg:112.58 mse_y:163.59 mse_u:12.71 mse_v:8.43 psnr_avg:27.62 psnr_y:25.99 psnr_u:37.09 psnr_v:38.87 
n:2066 mse_avg:108.34 mse_y:157.19 mse_u:12.81 mse_v:8.47 psnr_avg:27.78 psnr_y:26.17 psnr_u:37.06 psnr_v:38.85 
n:2067 mse_avg:108.11 mse_y:156.72 mse_u:13.08 mse_v:8.69 psnr_avg:27.79 psnr_y:26.18 psnr_u:36.96 psnr_v:38.74 
n:2068 mse_avg:106.23 mse_y:154.06 mse_u:12.71 mse_v:8.46 psnr_avg:27.87 psnr_y:26.25 psnr_u:37.09 psnr_v:38.86 
n:2069 mse_avg:109.67 mse_y:159.16 mse_u:12.88 mse_v:8.52 psnr_avg:27.73 psnr_y:26.11 psnr_u:37.03 psnr_v:38.83 
n:2070 mse_avg:108.32 mse_y:157.01 mse_u:13.15 mse_v:8.71 psnr_avg:27.78 psnr_y:26.17 psnr_u:36.94 psnr_v:38.73 
n:2071 mse_avg:107.33 mse_y:155.65 mse_u:12.86 mse_v:8.55 psnr_avg:27.82 psnr_y:26.21 psnr_u:37.04 psnr_v:38.81 
n:2072 mse_avg:109.16 mse_y:158.36 mse_u:12.98 mse_v:8.58 psnr_avg:27.75 psnr_y:26.13 psnr_u:37.00 psnr_v:38.80 
n:2073 mse_avg:113.49 mse_y:164.70 mse_u:13.34 mse_v:8.81 psnr_avg:27.58 psnr_y:25.96 psnr_u:36.88 psnr_v:38.68 
n:2074 mse_avg:107.84 mse_y:156.34 mse_u:13.03 mse_v:8.65 psnr_avg:27.80 psnr_y:26.19 psnr_u:36.98 psnr_v:38.76 
n:2075 mse_avg:107.56 mse_y:155.92 mse_u:13.03 mse_v:8.65 psnr_avg:27.81 psnr_y:26.20 psnr_u:36.98 psnr_v:38.76 
n:2076 mse_avg:107.97 mse_y:156.45 mse_u:13.19 mse_v:8.79 psnr_avg:27.80 psnr_y:26.19 psnr_u:36.93 psnr_v:38.69 
n:2077 mse_avg:110.47 mse_y:160.28 mse_u:13.05 mse_v:8.67 psnr_avg:27.70 psnr_y:26.08 psnr_u:36.98 psnr_v:38.75 
n:2078 mse_avg:109.38 mse_y:158.62 mse_u:13.08 mse_v:8.73 psnr_avg:27.74 psnr_y:26.13 psnr_u:36.96 psnr_v:38.72 
n:2079 mse_avg:112.17 mse_y:162.70 mse_u:13.37 mse_v:8.88 psnr_avg:27.63 psnr_y:26.02 psnr_u:36.87 psnr_v:38.65 
n:2080 mse_avg:111.87 mse_y:162.37 mse_u:13.08 mse_v:8.69 psnr_avg:27.64 psnr_y:26.03 psnr_u:36.97 psnr_v:38.74 
n:2081 mse_avg:118.94 mse_y:172.88 mse_u:13.29 mse_v:8.82 psnr_avg:27.38 psnr_y:25.75 psnr_u:36.89 psnr_v:38.68 
n:2082 mse_avg:113.42 mse_y:164.51 mse_u:13.57 mse_v:8.94 psnr_avg:27.58 psnr_y:25.97 psnr_u:36.81 psnr_v:38.62 
n:2083 mse_avg:108.87 mse_y:157.78 mse_u:13.34 mse_v:8.78 psnr_avg:27.76 psnr_y:26.15 psnr_u:36.88 psnr_v:38.70 
n:2084 mse_avg:106.70 mse_y:154.49 mse_u:13.41 mse_v:8.81 psnr_avg:27.85 psnr_y:26.24 psnr_u:36.86 psnr_v:38.68 
n:2085 mse_avg:109.85 mse_y:159.09 mse_u:13.76 mse_v:8.96 psnr_avg:27.72 psnr_y:26.11 psnr_u:36.74 psnr_v:38.61 
n:2086 mse_avg:106.75 mse_y:154.54 mse_u:13.53 mse_v:8.77 psnr_avg:27.85 psnr_y:26.24 psnr_u:36.82 psnr_v:38.70 
n:2087 mse_avg:108.13 mse_y:156.62 mse_u:13.57 mse_v:8.76 psnr_avg:27.79 psnr_y:26.18 psnr_u:36.81 psnr_v:38.71 
n:2088 mse_avg:109.12 mse_y:157.99 mse_u:13.86 mse_v:8.91 psnr_avg:27.75 psnr_y:26.14 psnr_u:36.71 psnr_v:38.63 
n:2089 mse_avg:113.38 mse_y:164.45 mse_u:13.66 mse_v:8.86 psnr_avg:27.59 psnr_y:25.97 psnr_u:36.78 psnr_v:38.66 
n:2090 mse_avg:108.69 mse_y:157.39 mse_u:13.71 mse_v:8.83 psnr_avg:27.77 psnr_y:26.16 psnr_u:36.76 psnr_v:38.67 
n:2091 mse_avg:107.40 mse_y:155.36 mse_u:13.90 mse_v:9.04 psnr_avg:27.82 psnr_y:26.22 psnr_u:36.70 psnr_v:38.57 
n:2092 mse_avg:104.87 mse_y:151.68 mse_u:13.60 mse_v:8.90 psnr_avg:27.92 psnr_y:26.32 psnr_u:36.80 psnr_v:38.64 
n:2093 mse_avg:107.64 mse_y:155.79 mse_u:13.73 mse_v:8.96 psnr_avg:27.81 psnr_y:26.21 psnr_u:36.75 psnr_v:38.61 
n:2094 mse_avg:106.68 mse_y:154.25 mse_u:13.97 mse_v:9.10 psnr_avg:27.85 psnr_y:26.25 psnr_u:36.68 psnr_v:38.54 
n:2095 mse_avg:105.92 mse_y:153.17 mse_u:13.83 mse_v:9.02 psnr_avg:27.88 psnr_y:26.28 psnr_u:36.72 psnr_v:38.58 
n:2096 mse_avg:106.99 mse_y:154.72 mse_u:13.94 mse_v:9.09 psnr_avg:27.84 psnr_y:26.24 psnr_u:36.69 psnr_v:38.55 
n:2097 mse_avg:112.56 mse_y:162.88 mse_u:14.48 mse_v:9.38 psnr_avg:27.62 psnr_y:26.01 psnr_u:36.52 psnr_v:38.41 
n:2098 mse_avg:109.12 mse_y:157.86 mse_u:14.10 mse_v:9.18 psnr_avg:27.75 psnr_y:26.15 psnr_u:36.64 psnr_v:38.50 
n:2099 mse_avg:109.54 mse_y:158.46 mse_u:14.13 mse_v:9.26 psnr_avg:27.74 psnr_y:26.13 psnr_u:36.63 psnr_v:38.47 
n:2100 mse_avg:111.63 mse_y:161.50 mse_u:14.40 mse_v:9.36 psnr_avg:27.65 psnr_y:26.05 psnr_u:36.55 psnr_v:38.42 
n:2101 mse_avg:114.84 mse_y:166.41 mse_u:14.16 mse_v:9.24 psnr_avg:27.53 psnr_y:25.92 psnr_u:36.62 psnr_v:38.48 
n:2102 mse_avg:111.49 mse_y:161.38 mse_u:14.21 mse_v:9.23 psnr_avg:27.66 psnr_y:26.05 psnr_u:36.61 psnr_v:38.48 
n:2103 mse_avg:112.22 mse_y:162.38 mse_u:14.45 mse_v:9.39 psnr_avg:27.63 psnr_y:26.03 psnr_u:36.53 psnr_v:38.40 
n:2104 mse_avg:110.02 mse_y:159.16 mse_u:14.28 mse_v:9.22 psnr_avg:27.72 psnr_y:26.11 psnr_u:36.58 psnr_v:38.48 
n:2105 mse_avg:114.07 mse_y:165.20 mse_u:14.38 mse_v:9.24 psnr_avg:27.56 psnr_y:25.95 psnr_u:36.55 psnr_v:38.48 
n:2106 mse_avg:112.32 mse_y:162.52 mse_u:14.60 mse_v:9.25 psnr_avg:27.63 psnr_y:26.02 psnr_u:36.49 psnr_v:38.47 
n:2107 mse_avg:110.38 mse_y:159.73 mse_u:14.28 mse_v:9.08 psnr_avg:27.70 psnr_y:26.10 psnr_u:36.58 psnr_v:38.55 
n:2108 mse_avg:111.15 mse_y:160.88 mse_u:14.30 mse_v:9.07 psnr_avg:27.67 psnr_y:26.07 psnr_u:36.58 psnr_v:38.56 
n:2109 mse_avg:116.50 mse_y:168.75 mse_u:14.70 mse_v:9.32 psnr_avg:27.47 psnr_y:25.86 psnr_u:36.46 psnr_v:38.44 
n:2110 mse_avg:110.46 mse_y:159.86 mse_u:14.28 mse_v:9.06 psnr_avg:27.70 psnr_y:26.09 psnr_u:36.58 psnr_v:38.56 
n:2111 mse_avg:108.72 mse_y:157.24 mse_u:14.30 mse_v:9.09 psnr_avg:27.77 psnr_y:26.17 psnr_u:36.58 psnr_v:38.54 
n:2112 mse_avg:108.78 mse_y:157.22 mse_u:14.58 mse_v:9.24 psnr_avg:27.77 psnr_y:26.17 psnr_u:36.49 psnr_v:38.47 
n:2113 mse_avg:110.43 mse_y:159.77 mse_u:14.38 mse_v:9.10 psnr_avg:27.70 psnr_y:26.10 psnr_u:36.55 psnr_v:38.54 
n:2114 mse_avg:108.25 mse_y:156.51 mse_u:14.38 mse_v:9.08 psnr_avg:27.79 psnr_y:26.19 psnr_u:36.55 psnr_v:38.55 
n:2115 mse_avg:109.79 mse_y:158.68 mse_u:14.70 mse_v:9.29 psnr_avg:27.73 psnr_y:26.13 psnr_u:36.46 psnr_v:38.45 
n:2116 mse_avg:110.50 mse_y:159.81 mse_u:14.54 mse_v:9.22 psnr_avg:27.70 psnr_y:26.09 psnr_u:36.50 psnr_v:38.48 
n:2117 mse_avg:113.46 mse_y:164.27 mse_u:14.44 mse_v:9.25 psnr_avg:27.58 psnr_y:25.98 psnr_u:36.54 psnr_v:38.47 
n:2118 mse_avg:109.35 mse_y:158.04 mse_u:14.54 mse_v:9.36 psnr_avg:27.74 psnr_y:26.14 psnr_u:36.51 psnr_v:38.42 
n:2119 mse_avg:108.17 mse_y:156.18 mse_u:14.86 mse_v:9.46 psnr_avg:27.79 psnr_y:26.19 psnr_u:36.41 psnr_v:38.37 
n:2120 mse_avg:107.05 mse_y:154.59 mse_u:14.58 mse_v:9.36 psnr_avg:27.84 psnr_y:26.24 psnr_u:36.49 psnr_v:38.42 
n:2121 mse_avg:109.36 mse_y:158.05 mse_u:14.54 mse_v:9.38 psnr_avg:27.74 psnr_y:26.14 psnr_u:36.50 psnr_v:38.41 
n:2122 mse_avg:109.17 mse_y:157.71 mse_u:14.72 mse_v:9.47 psnr_avg:27.75 psnr_y:26.15 psnr_u:36.45 psnr_v:38.37 
n:2123 mse_avg:110.43 mse_y:159.48 mse_u:15.05 mse_v:9.62 psnr_avg:27.70 psnr_y:26.10 psnr_u:36.36 psnr_v:38.30 
n:2124 mse_avg:110.04 mse_y:159.03 mse_u:14.71 mse_v:9.46 psnr_avg:27.72 psnr_y:26.12 psnr_u:36.46 psnr_v:38.37 
n:2125 mse_avg:113.55 mse_y:164.29 mse_u:14.65 mse_v:9.50 psnr_avg:27.58 psnr_y:25.97 psnr_u:36.47 psnr_v:38.35 
n:2126 mse_avg:113.51 mse_y:164.20 mse_u:14.78 mse_v:9.50 psnr_avg:27.58 psnr_y:25.98 psnr_u:36.43 psnr_v:38.35 
n:2127 mse_avg:116.25 mse_y:168.19 mse_u:15.06 mse_v:9.64 psnr_avg:27.48 psnr_y:25.87 psnr_u:36.35 psnr_v:38.29 
n:2128 mse_avg:116.13 mse_y:168.10 mse_u:14.82 mse_v:9.58 psnr_avg:27.48 psnr_y:25.88 psnr_u:36.42 psnr_v:38.32 
n:2129 mse_avg:120.92 mse_y:175.25 mse_u:14.88 mse_v:9.59 psnr_avg:27.31 psnr_y:25.69 psnr_u:36.40 psnr_v:38.31 
n:2130 mse_avg:116.27 mse_y:168.24 mse_u:14.92 mse_v:9.70 psnr_avg:27.48 psnr_y:25.87 psnr_u:36.39 psnr_v:38.26 
n:2131 mse_avg:115.09 mse_y:166.36 mse_u:15.27 mse_v:9.84 psnr_avg:27.52 psnr_y:25.92 psnr_u:36.29 psnr_v:38.20 
n:2132 mse_avg:112.31 mse_y:162.33 mse_u:14.86 mse_v:9.71 psnr_avg:27.63 psnr_y:26.03 psnr_u:36.41 psnr_v:38.26 
n:2133 mse_avg:114.16 mse_y:165.11 mse_u:14.85 mse_v:9.66 psnr_avg:27.56 psnr_y:25.95 psnr_u:36.41 psnr_v:38.28 
n:2134 mse_avg:111.39 mse_y:160.95 mse_u:14.81 mse_v:9.74 psnr_avg:27.66 psnr_y:26.06 psnr_u:36.42 psnr_v:38.24 
n:2135 mse_avg:110.86 mse_y:160.05 mse_u:15.08 mse_v:9.86 psnr_avg:27.68 psnr_y:26.09 psnr_u:36.35 psnr_v:38.19 
n:2136 mse_avg:109.29 mse_y:157.81 mse_u:14.78 mse_v:9.70 psnr_avg:27.75 psnr_y:26.15 psnr_u:36.43 psnr_v:38.26 
n:2137 mse_avg:111.23 mse_y:160.70 mse_u:14.84 mse_v:9.75 psnr_avg:27.67 psnr_y:26.07 psnr_u:36.42 psnr_v:38.24 
n:2138 mse_avg:110.02 mse_y:158.84 mse_u:14.95 mse_v:9.83 psnr_avg:27.72 psnr_y:26.12 psnr_u:36.38 psnr_v:38.21 
n:2139 mse_avg:110.51 mse_y:159.45 mse_u:15.23 mse_v:10.01 psnr_avg:27.70 psnr_y:26.10 psnr_u:36.30 psnr_v:38.12 
n:2140 mse_avg:109.74 mse_y:158.46 mse_u:14.75 mse_v:9.83 psnr_avg:27.73 psnr_y:26.13 psnr_u:36.44 psnr_v:38.21 
n:2141 mse_avg:112.50 mse_y:162.62 mse_u:14.73 mse_v:9.79 psnr_avg:27.62 psnr_y:26.02 psnr_u:36.45 psnr_v:38.22 
n:2142 mse_avg:110.41 mse_y:159.45 mse_u:14.80 mse_v:9.86 psnr_avg:27.70 psnr_y:26.10 psnr_u:36.43 psnr_v:38.19 
n:2143 mse_avg:109.68 mse_y:158.25 mse_u:15.03 mse_v:10.01 psnr_avg:27.73 psnr_y:26.14 psnr_u:36.36 psnr_v:38.13 
n:2144 mse_avg:107.89 mse_y:155.67 mse_u:14.75 mse_v:9.92 psnr_avg:27.80 psnr_y:26.21 psnr_u:36.44 psnr_v:38.17 
n:2145 mse_avg:109.26 mse_y:157.71 mse_u:14.78 mse_v:9.93 psnr_avg:27.75 psnr_y:26.15 psnr_u:36.43 psnr_v:38.16 
n:2146 mse_avg:109.08 mse_y:157.39 mse_u:14.89 mse_v:10.02 psnr_avg:27.75 psnr_y:26.16 psnr_u:36.40 psnr_v:38.12 
n:2147 mse_avg:109.26 mse_y:157.53 mse_u:15.22 mse_v:10.23 psnr_avg:27.75 psnr_y:26.16 psnr_u:36.31 psnr_v:38.03 
n:2148 mse_avg:108.69 mse_y:156.78 mse_u:14.93 mse_v:10.08 psnr_avg:27.77 psnr_y:26.18 psnr_u:36.39 psnr_v:38.10 
n:2149 mse_avg:111.46 mse_y:160.93 mse_u:14.98 mse_v:10.05 psnr_avg:27.66 psnr_y:26.06 psnr_u:36.38 psnr_v:38.11 
n:2150 mse_avg:110.88 mse_y:160.04 mse_u:15.03 mse_v:10.13 psnr_avg:27.68 psnr_y:26.09 psnr_u:36.36 psnr_v:38.08 
n:2151 mse_avg:111.78 mse_y:161.27 mse_u:15.30 mse_v:10.30 psnr_avg:27.65 psnr_y:26.06 psnr_u:36.29 psnr_v:38.00 
n:2152 mse_avg:110.26 mse_y:159.13 mse_u:14.90 mse_v:10.12 psnr_avg:27.71 psnr_y:26.11 psnr_u:36.40 psnr_v:38.08 
n:2153 mse_avg:113.29 mse_y:163.69 mse_u:14.85 mse_v:10.13 psnr_avg:27.59 psnr_y:25.99 psnr_u:36.41 psnr_v:38.08 
n:2154 mse_avg:112.47 mse_y:162.33 mse_u:15.20 mse_v:10.32 psnr_avg:27.62 psnr_y:26.03 psnr_u:36.31 psnr_v:38.00 
n:2155 mse_avg:110.35 mse_y:159.29 mse_u:14.82 mse_v:10.14 psnr_avg:27.70 psnr_y:26.11 psnr_u:36.42 psnr_v:38.07 
n:2156 mse_avg:111.01 mse_y:160.25 mse_u:14.88 mse_v:10.17 psnr_avg:27.68 psnr_y:26.08 psnr_u:36.40 psnr_v:38.06 
n:2157 mse_avg:115.58 mse_y:166.96 mse_u:15.26 mse_v:10.39 psnr_avg:27.50 psnr_y:25.90 psnr_u:36.30 psnr_v:37.97 
n:2158 mse_avg:109.78 mse_y:158.39 mse_u:14.94 mse_v:10.20 psnr_avg:27.73 psnr_y:26.13 psnr_u:36.39 psnr_v:38.04 
n:2159 mse_avg:107.64 mse_y:155.20 mse_u:14.92 mse_v:10.13 psnr_avg:27.81 psnr_y:26.22 psnr_u:36.39 psnr_v:38.08 
n:2160 mse_avg:108.42 mse_y:156.25 mse_u:15.21 mse_v:10.29 psnr_avg:27.78 psnr_y:26.19 psnr_u:36.31 psnr_v:38.01 
n:2161 mse_avg:108.79 mse_y:156.89 mse_u:15.00 mse_v:10.17 psnr_avg:27.76 psnr_y:26.17 psnr_u:36.37 psnr_v:38.06 
n:2162 mse_avg:110.02 mse_y:158.73 mse_u:14.97 mse_v:10.23 psnr_avg:27.72 psnr_y:26.12 psnr_u:36.38 psnr_v:38.03 
n:2163 mse_avg:113.27 mse_y:163.49 mse_u:15.27 mse_v:10.42 psnr_avg:27.59 psnr_y:26.00 psnr_u:36.29 psnr_v:37.95 
n:2164 mse_avg:113.17 mse_y:163.42 mse_u:15.02 mse_v:10.33 psnr_avg:27.59 psnr_y:26.00 psnr_u:36.36 psnr_v:37.99 
n:2165 mse_avg:118.55 mse_y:171.45 mse_u:15.10 mse_v:10.36 psnr_avg:27.39 psnr_y:25.79 psnr_u:36.34 psnr_v:37.98 
n:2166 mse_avg:114.87 mse_y:165.85 mse_u:15.30 mse_v:10.51 psnr_avg:27.53 psnr_y:25.93 psnr_u:36.28 psnr_v:37.91 
n:2167 mse_avg:110.72 mse_y:159.76 mse_u:14.94 mse_v:10.38 psnr_avg:27.69 psnr_y:26.10 psnr_u:36.39 psnr_v:37.97 
n:2168 mse_avg:110.11 mse_y:158.84 mse_u:14.89 mse_v:10.40 psnr_avg:27.71 psnr_y:26.12 psnr_u:36.40 psnr_v:37.96 
n:2169 mse_avg:113.55 mse_y:163.88 mse_u:15.25 mse_v:10.50 psnr_avg:27.58 psnr_y:25.99 psnr_u:36.30 psnr_v:37.92 
n:2170 mse_avg:110.91 mse_y:160.00 mse_u:14.96 mse_v:10.46 psnr_avg:27.68 psnr_y:26.09 psnr_u:36.38 psnr_v:37.93 
n:2171 mse_avg:111.69 mse_y:161.20 mse_u:14.92 mse_v:10.44 psnr_avg:27.65 psnr_y:26.06 psnr_u:36.39 psnr_v:37.94 
n:2172 mse_avg:114.02 mse_y:164.62 mse_u:15.12 mse_v:10.55 psnr_avg:27.56 psnr_y:25.97 psnr_u:36.34 psnr_v:37.90 
n:2173 mse_avg:116.55 mse_y:168.48 mse_u:14.90 mse_v:10.47 psnr_avg:27.47 psnr_y:25.87 psnr_u:36.40 psnr_v:37.93 
n:2174 mse_avg:112.30 mse_y:162.14 mse_u:14.80 mse_v:10.48 psnr_avg:27.63 psnr_y:26.03 psnr_u:36.43 psnr_v:37.93 
n:2175 mse_avg:110.23 mse_y:159.01 mse_u:14.84 mse_v:10.52 psnr_avg:27.71 psnr_y:26.12 psnr_u:36.42 psnr_v:37.91 
n:2176 mse_avg:110.26 mse_y:158.97 mse_u:15.06 mse_v:10.62 psnr_avg:27.71 psnr_y:26.12 psnr_u:36.35 psnr_v:37.87 
n:2177 mse_avg:116.81 mse_y:168.24 mse_u:16.30 mse_v:11.63 psnr_avg:27.46 psnr_y:25.87 psnr_u:36.01 psnr_v:37.47 
n:2178 mse_avg:110.41 mse_y:158.78 mse_u:15.92 mse_v:11.45 psnr_avg:27.70 psnr_y:26.12 psnr_u:36.11 psnr_v:37.54 
n:2179 mse_avg:108.19 mse_y:155.55 mse_u:15.61 mse_v:11.33 psnr_avg:27.79 psnr_y:26.21 psnr_u:36.20 psnr_v:37.59 
n:2180 mse_avg:108.40 mse_y:155.75 mse_u:15.94 mse_v:11.47 psnr_avg:27.78 psnr_y:26.21 psnr_u:36.11 psnr_v:37.54 
n:2181 mse_avg:108.45 mse_y:155.98 mse_u:15.56 mse_v:11.21 psnr_avg:27.78 psnr_y:26.20 psnr_u:36.21 psnr_v:37.63 
n:2182 mse_avg:109.25 mse_y:157.19 mse_u:15.52 mse_v:11.23 psnr_avg:27.75 psnr_y:26.17 psnr_u:36.22 psnr_v:37.63 
n:2183 mse_avg:111.73 mse_y:160.78 mse_u:15.85 mse_v:11.38 psnr_avg:27.65 psnr_y:26.07 psnr_u:36.13 psnr_v:37.57 
n:2184 mse_avg:112.28 mse_y:161.75 mse_u:15.46 mse_v:11.20 psnr_avg:27.63 psnr_y:26.04 psnr_u:36.24 psnr_v:37.64 
n:2185 mse_avg:116.67 mse_y:168.34 mse_u:15.45 mse_v:11.24 psnr_avg:27.46 psnr_y:25.87 psnr_u:36.24 psnr_v:37.62 
n:2186 mse_avg:114.06 mse_y:164.32 mse_u:15.81 mse_v:11.29 psnr_avg:27.56 psnr_y:25.97 psnr_u:36.14 psnr_v:37.60 
n:2187 mse_avg:111.60 mse_y:160.81 mse_u:15.31 mse_v:11.07 psnr_avg:27.65 psnr_y:26.07 psnr_u:36.28 psnr_v:37.69 
n:2188 mse_avg:111.95 mse_y:161.32 mse_u:15.35 mse_v:11.07 psnr_avg:27.64 psnr_y:26.05 psnr_u:36.27 psnr_v:37.69 
n:2189 mse_avg:116.85 mse_y:168.56 mse_u:15.66 mse_v:11.20 psnr_avg:27.45 psnr_y:25.86 psnr_u:36.18 psnr_v:37.64 
n:2190 mse_avg:112.54 mse_y:162.22 mse_u:15.31 mse_v:11.05 psnr_avg:27.62 psnr_y:26.03 psnr_u:36.28 psnr_v:37.70 
n:2191 mse_avg:112.61 mse_y:162.33 mse_u:15.32 mse_v:10.97 psnr_avg:27.62 psnr_y:26.03 psnr_u:36.28 psnr_v:37.73 
n:2192 mse_avg:114.17 mse_y:164.56 mse_u:15.62 mse_v:11.16 psnr_avg:27.56 psnr_y:25.97 psnr_u:36.19 psnr_v:37.65 
n:2193 mse_avg:116.54 mse_y:168.22 mse_u:15.30 mse_v:11.02 psnr_avg:27.47 psnr_y:25.87 psnr_u:36.28 psnr_v:37.71 
n:2194 mse_avg:112.64 mse_y:162.35 mse_u:15.33 mse_v:11.09 psnr_avg:27.61 psnr_y:26.03 psnr_u:36.27 psnr_v:37.68 
n:2195 mse_avg:111.26 mse_y:160.20 mse_u:15.57 mse_v:11.20 psnr_avg:27.67 psnr_y:26.08 psnr_u:36.21 psnr_v:37.64 
n:2196 mse_avg:108.75 mse_y:156.56 mse_u:15.22 mse_v:11.03 psnr_avg:27.77 psnr_y:26.18 psnr_u:36.31 psnr_v:37.70 
n:2197 mse_avg:111.41 mse_y:160.51 mse_u:15.33 mse_v:11.07 psnr_avg:27.66 psnr_y:26.08 psnr_u:36.28 psnr_v:37.69 
n:2198 mse_avg:110.96 mse_y:159.75 mse_u:15.59 mse_v:11.18 psnr_avg:27.68 psnr_y:26.10 psnr_u:36.20 psnr_v:37.65 
n:2199 mse_avg:108.85 mse_y:156.70 mse_u:15.27 mse_v:11.04 psnr_avg:27.76 psnr_y:26.18 psnr_u:36.29 psnr_v:37.70 
n:2200 mse_avg:109.74 mse_y:157.99 mse_u:15.35 mse_v:11.10 psnr_avg:27.73 psnr_y:26.14 psnr_u:36.27 psnr_v:37.68 
n:2201 mse_avg:113.42 mse_y:163.39 mse_u:15.71 mse_v:11.22 psnr_avg:27.58 psnr_y:26.00 psnr_u:36.17 psnr_v:37.63 
n:2202 mse_avg:110.58 mse_y:159.23 mse_u:15.42 mse_v:11.11 psnr_avg:27.69 psnr_y:26.11 psnr_u:36.25 psnr_v:37.67 
n:2203 mse_avg:111.39 mse_y:160.46 mse_u:15.39 mse_v:11.14 psnr_avg:27.66 psnr_y:26.08 psnr_u:36.26 psnr_v:37.66 
n:2204 mse_avg:113.62 mse_y:163.68 mse_u:15.74 mse_v:11.25 psnr_avg:27.58 psnr_y:25.99 psnr_u:36.16 psnr_v:37.62 
n:2205 mse_avg:116.89 mse_y:168.69 mse_u:15.41 mse_v:11.15 psnr_avg:27.45 psnr_y:25.86 psnr_u:36.25 psnr_v:37.66 
n:2206 mse_avg:112.99 mse_y:162.82 mse_u:15.47 mse_v:11.15 psnr_avg:27.60 psnr_y:26.01 psnr_u:36.23 psnr_v:37.66 
n:2207 mse_avg:112.58 mse_y:162.15 mse_u:15.66 mse_v:11.26 psnr_avg:27.62 psnr_y:26.03 psnr_u:36.18 psnr_v:37.61 
n:2208 mse_avg:110.89 mse_y:159.69 mse_u:15.43 mse_v:11.14 psnr_avg:27.68 psnr_y:26.10 psnr_u:36.25 psnr_v:37.66 
n:2209 mse_avg:114.22 mse_y:164.67 mse_u:15.39 mse_v:11.22 psnr_avg:27.55 psnr_y:25.96 psnr_u:36.26 psnr_v:37.63 
n:2210 mse_avg:113.97 mse_y:164.17 mse_u:15.78 mse_v:11.33 psnr_avg:27.56 psnr_y:25.98 psnr_u:36.15 psnr_v:37.59 
n:2211 mse_avg:113.53 mse_y:163.62 mse_u:15.49 mse_v:11.19 psnr_avg:27.58 psnr_y:25.99 psnr_u:36.23 psnr_v:37.64 
n:2212 mse_avg:114.51 mse_y:165.07 mse_u:15.52 mse_v:11.26 psnr_avg:27.54 psnr_y:25.95 psnr_u:36.22 psnr_v:37.62 
n:2213 mse_avg:120.00 mse_y:173.18 mse_u:15.86 mse_v:11.39 psnr_avg:27.34 psnr_y:25.75 psnr_u:36.13 psnr_v:37.57 
n:2214 mse_avg:114.03 mse_y:164.33 mse_u:15.57 mse_v:11.29 psnr_avg:27.56 psnr_y:25.97 psnr_u:36.21 psnr_v:37.60 
n:2215 mse_avg:113.20 mse_y:163.08 mse_u:15.57 mse_v:11.33 psnr_avg:27.59 psnr_y:26.01 psnr_u:36.21 psnr_v:37.59 
n:2216 mse_avg:113.55 mse_y:163.50 mse_u:15.88 mse_v:11.40 psnr_avg:27.58 psnr_y:26.00 psnr_u:36.12 psnr_v:37.56 
n:2217 mse_avg:115.06 mse_y:165.85 mse_u:15.65 mse_v:11.27 psnr_avg:27.52 psnr_y:25.93 psnr_u:36.19 psnr_v:37.61 
n:2218 mse_avg:112.15 mse_y:161.49 mse_u:15.63 mse_v:11.32 psnr_avg:27.63 psnr_y:26.05 psnr_u:36.19 psnr_v:37.59 
n:2219 mse_avg:112.49 mse_y:161.93 mse_u:15.84 mse_v:11.38 psnr_avg:27.62 psnr_y:26.04 psnr_u:36.13 psnr_v:37.57 
n:2220 mse_avg:110.91 mse_y:159.65 mse_u:15.54 mse_v:11.33 psnr_avg:27.68 psnr_y:26.10 psnr_u:36.22 psnr_v:37.59 
n:2221 mse_avg:113.94 mse_y:164.19 mse_u:15.55 mse_v:11.35 psnr_avg:27.56 psnr_y:25.98 psnr_u:36.21 psnr_v:37.58 
n:2222 mse_avg:111.41 mse_y:160.29 mse_u:15.81 mse_v:11.47 psnr_avg:27.66 psnr_y:26.08 psnr_u:36.14 psnr_v:37.53 
n:2223 mse_avg:108.82 mse_y:156.50 mse_u:15.54 mse_v:11.35 psnr_avg:27.76 psnr_y:26.19 psnr_u:36.22 psnr_v:37.58 
n:2224 mse_avg:108.89 mse_y:156.56 mse_u:15.70 mse_v:11.41 psnr_avg:27.76 psnr_y:26.18 psnr_u:36.17 psnr_v:37.56 
n:2225 mse_avg:113.31 mse_y:163.04 mse_u:16.14 mse_v:11.61 psnr_avg:27.59 psnr_y:26.01 psnr_u:36.05 psnr_v:37.48 
