n:1 mse_avg:10.48 mse_y:12.63 mse_u:5.40 mse_v:6.94 psnr_avg:37.93 psnr_y:37.12 psnr_u:40.81 psnr_v:39.72 
n:1586 mse_avg:393.35 mse_y:583.97 mse_u:3.35 mse_v:20.90 psnr_avg:22.18 psnr_y:20.47 psnr_u:42.89 psnr_v:34.93 
n:1587 mse_avg:145.22 mse_y:212.30 mse_u:3.33 mse_v:18.76 psnr_avg:26.51 psnr_y:24.86 psnr_u:42.90 psnr_v:35.40 
n:1588 mse_avg:131.68 mse_y:192.05 mse_u:3.30 mse_v:18.58 psnr_avg:26.94 psnr_y:25.30 psnr_u:42.95 psnr_v:35.44 
n:1589 mse_avg:125.93 mse_y:183.59 mse_u:3.30 mse_v:17.94 psnr_avg:27.13 psnr_y:25.49 psnr_u:42.94 psnr_v:35.59 
n:1590 mse_avg:125.87 mse_y:183.65 mse_u:3.29 mse_v:17.32 psnr_avg:27.13 psnr_y:25.49 psnr_u:42.96 psnr_v:35.75 
n:1591 mse_avg:121.31 mse_y:176.90 mse_u:3.31 mse_v:16.96 psnr_avg:27.29 psnr_y:25.65 psnr_u:42.94 psnr_v:35.84 
n:1592 mse_avg:171.49 mse_y:252.12 mse_u:3.30 mse_v:17.19 psnr_avg:25.79 psnr_y:24.11 psnr_u:42.95 psnr_v:35.78 
n:1593 mse_avg:111.90 mse_y:162.78 mse_u:3.37 mse_v:16.91 psnr_avg:27.64 psnr_y:26.01 psnr_u:42.85 psnr_v:35.85 
n:1594 mse_avg:151.81 mse_y:222.60 mse_u:3.35 mse_v:17.08 psnr_avg:26.32 psnr_y:24.66 psnr_u:42.88 psnr_v:35.81 
n:1595 mse_avg:157.45 mse_y:231.04 mse_u:3.41 mse_v:17.10 psnr_avg:26.16 psnr_y:24.49 psnr_u:42.81 psnr_v:35.80 
n:1596 mse_avg:109.74 mse_y:159.61 mse_u:3.49 mse_v:16.54 psnr_avg:27.73 psnr_y:26.10 psnr_u:42.71 psnr_v:35.95 
n:1597 mse_avg:155.76 mse_y:228.70 mse_u:3.47 mse_v:16.28 psnr_avg:26.21 psnr_y:24.54 psnr_u:42.73 psnr_v:36.01 
n:1598 mse_avg:109.74 mse_y:159.77 mse_u:3.50 mse_v:15.85 psnr_avg:27.73 psnr_y:26.10 psnr_u:42.69 psnr_v:36.13 
n:1599 mse_avg:112.66 mse_y:164.20 mse_u:3.50 mse_v:15.67 psnr_avg:27.61 psnr_y:25.98 psnr_u:42.69 psnr_v:36.18 
n:1600 mse_avg:149.05 mse_y:218.75 mse_u:3.50 mse_v:15.77 psnr_avg:26.40 psnr_y:24.73 psnr_u:42.69 psnr_v:36.15 
n:1601 mse_avg:106.99 mse_y:155.66 mse_u:3.47 mse_v:15.81 psnr_avg:27.84 psnr_y:26.21 psnr_u:42.73 psnr_v:36.14 
n:1602 mse_avg:149.55 mse_y:219.46 mse_u:3.47 mse_v:16.01 psnr_avg:26.38 psnr_y:24.72 psnr_u:42.72 psnr_v:36.09 
n:1603 mse_avg:152.27 mse_y:223.54 mse_u:3.44 mse_v:15.98 psnr_avg:26.30 psnr_y:24.64 psnr_u:42.76 psnr_v:36.10 
n:1604 mse_avg:106.92 mse_y:155.65 mse_u:3.15 mse_v:15.77 psnr_avg:27.84 psnr_y:26.21 psnr_u:43.14 psnr_v:36.15 
n:1605 mse_avg:136.63 mse_y:200.20 mse_u:3.12 mse_v:15.85 psnr_avg:26.78 psnr_y:25.12 psnr_u:43.19 psnr_v:36.13 
n:1606 mse_avg:109.91 mse_y:160.16 mse_u:2.96 mse_v:15.82 psnr_avg:27.72 psnr_y:26.09 psnr_u:43.41 psnr_v:36.14 
n:1607 mse_avg:114.38 mse_y:166.81 mse_u:3.01 mse_v:16.07 psnr_avg:27.55 psnr_y:25.91 psnr_u:43.34 psnr_v:36.07 
n:1608 mse_avg:144.76 mse_y:212.33 mse_u:3.01 mse_v:16.19 psnr_avg:26.52 psnr_y:24.86 psnr_u:43.34 psnr_v:36.04 
n:1609 mse_avg:107.04 mse_y:155.78 mse_u:3.07 mse_v:16.06 psnr_avg:27.84 psnr_y:26.21 psnr_u:43.26 psnr_v:36.07 
n:1610 mse_avg:106.05 mse_y:154.33 mse_u:3.05 mse_v:15.89 psnr_avg:27.88 psnr_y:26.25 psnr_u:43.28 psnr_v:36.12 
n:1611 mse_avg:150.80 mse_y:221.40 mse_u:3.04 mse_v:16.15 psnr_avg:26.35 psnr_y:24.68 psnr_u:43.30 psnr_v:36.05 
n:1612 mse_avg:103.35 mse_y:150.25 mse_u:3.10 mse_v:16.00 psnr_avg:27.99 psnr_y:26.36 psnr_u:43.22 psnr_v:36.09 
n:1613 mse_avg:135.54 mse_y:198.50 mse_u:3.09 mse_v:16.16 psnr_avg:26.81 psnr_y:25.15 psnr_u:43.24 psnr_v:36.05 
n:1614 mse_avg:139.99 mse_y:205.12 mse_u:3.18 mse_v:16.30 psnr_avg:26.67 psnr_y:25.01 psnr_u:43.11 psnr_v:36.01 
n:1615 mse_avg:103.15 mse_y:149.89 mse_u:3.21 mse_v:16.17 psnr_avg:28.00 psnr_y:26.37 psnr_u:43.07 psnr_v:36.04 
n:1616 mse_avg:134.92 mse_y:197.50 mse_u:3.20 mse_v:16.31 psnr_avg:26.83 psnr_y:25.18 psnr_u:43.08 psnr_v:36.01 
n:1617 mse_avg:105.66 mse_y:153.57 mse_u:3.30 mse_v:16.40 psnr_avg:27.89 psnr_y:26.27 psnr_u:42.95 psnr_v:35.98 
n:1618 mse_avg:108.72 mse_y:158.15 mse_u:3.25 mse_v:16.45 psnr_avg:27.77 psnr_y:26.14 psnr_u:43.02 psnr_v:35.97 
n:1619 mse_avg:154.15 mse_y:226.25 mse_u:3.25 mse_v:16.64 psnr_avg:26.25 psnr_y:24.59 psnr_u:43.01 psnr_v:35.92 
n:1620 mse_avg:113.93 mse_y:165.90 mse_u:3.42 mse_v:16.57 psnr_avg:27.56 psnr_y:25.93 psnr_u:42.79 psnr_v:35.94 
n:1621 mse_avg:115.45 mse_y:168.24 mse_u:3.45 mse_v:16.32 psnr_avg:27.51 psnr_y:25.87 psnr_u:42.75 psnr_v:36.00 
n:1622 mse_avg:135.55 mse_y:198.42 mse_u:3.45 mse_v:16.19 psnr_avg:26.81 psnr_y:25.16 psnr_u:42.75 psnr_v:36.04 
n:1623 mse_avg:119.04 mse_y:173.59 mse_u:3.49 mse_v:16.38 psnr_avg:27.37 psnr_y:25.74 psnr_u:42.70 psnr_v:35.99 
n:1624 mse_avg:146.46 mse_y:214.71 mse_u:3.51 mse_v:16.43 psnr_avg:26.47 psnr_y:24.81 psnr_u:42.68 psnr_v:35.97 
n:1625 mse_avg:164.06 mse_y:241.01 mse_u:3.59 mse_v:16.75 psnr_avg:25.98 psnr_y:24.31 psnr_u:42.58 psnr_v:35.89 
n:1626 mse_avg:117.59 mse_y:171.25 mse_u:3.64 mse_v:16.90 psnr_avg:27.43 psnr_y:25.79 psnr_u:42.52 psnr_v:35.85 
n:1627 mse_avg:167.03 mse_y:245.37 mse_u:3.64 mse_v:17.08 psnr_avg:25.90 psnr_y:24.23 psnr_u:42.52 psnr_v:35.81 
n:1628 mse_avg:117.73 mse_y:171.41 mse_u:3.70 mse_v:17.05 psnr_avg:27.42 psnr_y:25.79 psnr_u:42.45 psnr_v:35.81 
n:1629 mse_avg:113.37 mse_y:164.93 mse_u:3.64 mse_v:16.87 psnr_avg:27.59 psnr_y:25.96 psnr_u:42.52 psnr_v:35.86 
n:1630 mse_avg:136.41 mse_y:199.50 mse_u:3.64 mse_v:16.84 psnr_avg:26.78 psnr_y:25.13 psnr_u:42.51 psnr_v:35.87 
n:1631 mse_avg:115.69 mse_y:168.41 mse_u:3.65 mse_v:16.85 psnr_avg:27.50 psnr_y:25.87 psnr_u:42.51 psnr_v:35.86 
n:1632 mse_avg:136.99 mse_y:200.30 mse_u:3.67 mse_v:17.05 psnr_avg:26.76 psnr_y:25.11 psnr_u:42.49 psnr_v:35.81 
n:1633 mse_avg:138.18 mse_y:202.05 mse_u:3.71 mse_v:17.16 psnr_avg:26.73 psnr_y:25.08 psnr_u:42.44 psnr_v:35.79 
n:1634 mse_avg:123.17 mse_y:179.57 mse_u:3.66 mse_v:17.07 psnr_avg:27.23 psnr_y:25.59 psnr_u:42.49 psnr_v:35.81 
n:1635 mse_avg:151.67 mse_y:222.28 mse_u:3.64 mse_v:17.26 psnr_avg:26.32 psnr_y:24.66 psnr_u:42.52 psnr_v:35.76 
n:1636 mse_avg:123.80 mse_y:180.48 mse_u:3.68 mse_v:17.22 psnr_avg:27.20 psnr_y:25.57 psnr_u:42.47 psnr_v:35.77 
n:1637 mse_avg:121.78 mse_y:177.44 mse_u:3.66 mse_v:17.28 psnr_avg:27.27 psnr_y:25.64 psnr_u:42.49 psnr_v:35.76 
n:1638 mse_avg:136.20 mse_y:199.04 mse_u:3.66 mse_v:17.38 psnr_avg:26.79 psnr_y:25.14 psnr_u:42.49 psnr_v:35.73 
n:1639 mse_avg:127.02 mse_y:185.22 mse_u:3.66 mse_v:17.56 psnr_avg:27.09 psnr_y:25.45 psnr_u:42.49 psnr_v:35.69 
n:1640 mse_avg:126.20 mse_y:183.98 mse_u:3.67 mse_v:17.62 psnr_avg:27.12 psnr_y:25.48 psnr_u:42.48 psnr_v:35.67 
n:1641 mse_avg:138.53 mse_y:202.44 mse_u:3.66 mse_v:17.75 psnr_avg:26.72 psnr_y:25.07 psnr_u:42.50 psnr_v:35.64 
n:1642 mse_avg:125.91 mse_y:183.49 mse_u:3.72 mse_v:17.79 psnr_avg:27.13 psnr_y:25.49 psnr_u:42.43 psnr_v:35.63 
n:1643 mse_avg:147.72 mse_y:216.17 mse_u:3.71 mse_v:17.93 psnr_avg:26.44 psnr_y:24.78 psnr_u:42.43 psnr_v:35.60 
n:1644 mse_avg:143.60 mse_y:209.95 mse_u:3.76 mse_v:18.03 psnr_avg:26.56 psnr_y:24.91 psnr_u:42.38 psnr_v:35.57 
n:1645 mse_avg:127.49 mse_y:185.86 mse_u:3.70 mse_v:17.81 psnr_avg:27.08 psnr_y:25.44 psnr_u:42.45 psnr_v:35.63 
n:1646 mse_avg:135.28 mse_y:197.51 mse_u:3.70 mse_v:17.97 psnr_avg:26.82 psnr_y:25.18 psnr_u:42.45 psnr_v:35.59 
n:1647 mse_avg:131.69 mse_y:192.11 mse_u:3.70 mse_v:17.99 psnr_avg:26.94 psnr_y:25.30 psnr_u:42.45 psnr_v:35.58 
n:1648 mse_avg:128.29 mse_y:187.06 mse_u:3.67 mse_v:17.84 psnr_avg:27.05 psnr_y:25.41 psnr_u:42.49 psnr_v:35.62 
n:1649 mse_avg:151.51 mse_y:221.86 mse_u:3.66 mse_v:17.97 psnr_avg:26.33 psnr_y:24.67 psnr_u:42.50 psnr_v:35.58 
n:1650 mse_avg:126.13 mse_y:183.75 mse_u:3.67 mse_v:18.07 psnr_avg:27.12 psnr_y:25.49 psnr_u:42.48 psnr_v:35.56 
n:1651 mse_avg:128.51 mse_y:187.31 mse_u:3.62 mse_v:18.19 psnr_avg:27.04 psnr_y:25.41 psnr_u:42.55 psnr_v:35.53 
n:1652 mse_avg:145.09 mse_y:212.12 mse_u:3.62 mse_v:18.45 psnr_avg:26.51 psnr_y:24.86 psnr_u:42.54 psnr_v:35.47 
n:1653 mse_avg:124.59 mse_y:181.37 mse_u:3.64 mse_v:18.42 psnr_avg:27.18 psnr_y:25.55 psnr_u:42.52 psnr_v:35.48 
n:1654 mse_avg:157.48 mse_y:230.62 mse_u:3.63 mse_v:18.75 psnr_avg:26.16 psnr_y:24.50 psnr_u:42.53 psnr_v:35.40 
n:1655 mse_avg:157.10 mse_y:230.00 mse_u:3.67 mse_v:18.93 psnr_avg:26.17 psnr_y:24.51 psnr_u:42.48 psnr_v:35.36 
n:1656 mse_avg:123.67 mse_y:179.92 mse_u:3.70 mse_v:18.63 psnr_avg:27.21 psnr_y:25.58 psnr_u:42.45 psnr_v:35.43 
n:1657 mse_avg:163.79 mse_y:240.01 mse_u:3.69 mse_v:19.02 psnr_avg:25.99 psnr_y:24.33 psnr_u:42.46 psnr_v:35.34 
n:1658 mse_avg:128.72 mse_y:187.44 mse_u:3.72 mse_v:18.81 psnr_avg:27.03 psnr_y:25.40 psnr_u:42.43 psnr_v:35.39 
n:1659 mse_avg:128.18 mse_y:186.64 mse_u:3.70 mse_v:18.82 psnr_avg:27.05 psnr_y:25.42 psnr_u:42.45 psnr_v:35.39 
n:1660 mse_avg:181.29 mse_y:266.20 mse_u:3.70 mse_v:19.21 psnr_avg:25.55 psnr_y:23.88 psnr_u:42.44 psnr_v:35.30 
n:1661 mse_avg:128.62 mse_y:187.30 mse_u:3.72 mse_v:18.80 psnr_avg:27.04 psnr_y:25.41 psnr_u:42.43 psnr_v:35.39 
n:1662 mse_avg:177.54 mse_y:260.57 mse_u:3.71 mse_v:19.21 psnr_avg:25.64 psnr_y:23.97 psnr_u:42.43 psnr_v:35.30 
n:1663 mse_avg:168.66 mse_y:247.24 mse_u:3.71 mse_v:19.32 psnr_avg:25.86 psnr_y:24.20 psnr_u:42.43 psnr_v:35.27 
n:1664 mse_avg:132.31 mse_y:192.76 mse_u:3.73 mse_v:19.07 psnr_avg:26.91 psnr_y:25.28 psnr_u:42.42 psnr_v:35.33 
n:1665 mse_avg:150.12 mse_y:219.42 mse_u:3.73 mse_v:19.33 psnr_avg:26.37 psnr_y:24.72 psnr_u:42.42 psnr_v:35.27 
n:1666 mse_avg:134.50 mse_y:196.03 mse_u:3.67 mse_v:19.19 psnr_avg:26.84 psnr_y:25.21 psnr_u:42.49 psnr_v:35.30 
n:1667 mse_avg:135.59 mse_y:197.66 mse_u:3.72 mse_v:19.17 psnr_avg:26.81 psnr_y:25.17 psnr_u:42.43 psnr_v:35.30 
n:1668 mse_avg:128.63 mse_y:187.21 mse_u:3.71 mse_v:19.21 psnr_avg:27.04 psnr_y:25.41 psnr_u:42.43 psnr_v:35.29 
n:1669 mse_avg:141.83 mse_y:207.00 mse_u:3.72 mse_v:19.24 psnr_avg:26.61 psnr_y:24.97 psnr_u:42.42 psnr_v:35.29 
n:1670 mse_avg:136.45 mse_y:198.93 mse_u:3.66 mse_v:19.33 psnr_avg:26.78 psnr_y:25.14 psnr_u:42.49 psnr_v:35.27 
n:1671 mse_avg:135.02 mse_y:196.83 mse_u:3.68 mse_v:19.08 psnr_avg:26.83 psnr_y:25.19 psnr_u:42.48 psnr_v:35.32 
n:1672 mse_avg:128.92 mse_y:187.61 mse_u:3.66 mse_v:19.40 psnr_avg:27.03 psnr_y:25.40 psnr_u:42.49 psnr_v:35.25 
n:1673 mse_avg:137.29 mse_y:200.19 mse_u:3.66 mse_v:19.29 psnr_avg:26.75 psnr_y:25.12 psnr_u:42.49 psnr_v:35.28 
n:1674 mse_avg:143.99 mse_y:210.23 mse_u:3.68 mse_v:19.32 psnr_avg:26.55 psnr_y:24.90 psnr_u:42.47 psnr_v:35.27 
n:1675 mse_avg:129.84 mse_y:188.98 mse_u:3.58 mse_v:19.55 psnr_avg:27.00 psnr_y:25.37 psnr_u:42.59 psnr_v:35.22 
n:1676 mse_avg:139.81 mse_y:203.96 mse_u:3.59 mse_v:19.45 psnr_avg:26.68 psnr_y:25.04 psnr_u:42.58 psnr_v:35.24 
n:1677 mse_avg:131.34 mse_y:191.19 mse_u:3.64 mse_v:19.64 psnr_avg:26.95 psnr_y:25.32 psnr_u:42.52 psnr_v:35.20 
n:1678 mse_avg:140.89 mse_y:205.43 mse_u:3.69 mse_v:19.96 psnr_avg:26.64 psnr_y:25.00 psnr_u:42.46 psnr_v:35.13 
n:1679 mse_avg:212.92 mse_y:313.48 mse_u:3.70 mse_v:19.87 psnr_avg:24.85 psnr_y:23.17 psnr_u:42.45 psnr_v:35.15 
n:1680 mse_avg:141.49 mse_y:206.32 mse_u:3.69 mse_v:19.98 psnr_avg:26.62 psnr_y:24.99 psnr_u:42.46 psnr_v:35.12 
n:1681 mse_avg:140.96 mse_y:205.43 mse_u:3.74 mse_v:20.31 psnr_avg:26.64 psnr_y:25.00 psnr_u:42.41 psnr_v:35.05 
n:1682 mse_avg:322.31 mse_y:477.48 mse_u:3.74 mse_v:20.23 psnr_avg:23.05 psnr_y:21.34 psnr_u:42.41 psnr_v:35.07 
n:1683 mse_avg:132.16 mse_y:192.26 mse_u:3.83 mse_v:20.08 psnr_avg:26.92 psnr_y:25.29 psnr_u:42.30 psnr_v:35.10 
n:1684 mse_avg:323.42 mse_y:479.17 mse_u:3.83 mse_v:20.01 psnr_avg:23.03 psnr_y:21.33 psnr_u:42.30 psnr_v:35.12 
n:1685 mse_avg:341.05 mse_y:505.62 mse_u:3.84 mse_v:19.99 psnr_avg:22.80 psnr_y:21.09 psnr_u:42.29 psnr_v:35.12 
n:1686 mse_avg:141.67 mse_y:206.59 mse_u:3.82 mse_v:19.88 psnr_avg:26.62 psnr_y:24.98 psnr_u:42.32 psnr_v:35.15 
n:1687 mse_avg:355.99 mse_y:528.04 mse_u:3.84 mse_v:19.98 psnr_avg:22.62 psnr_y:20.90 psnr_u:42.29 psnr_v:35.12 
n:1688 mse_avg:137.50 mse_y:200.24 mse_u:3.81 mse_v:20.23 psnr_avg:26.75 psnr_y:25.12 psnr_u:42.32 psnr_v:35.07 
n:1689 mse_avg:138.87 mse_y:202.24 mse_u:3.82 mse_v:20.43 psnr_avg:26.70 psnr_y:25.07 psnr_u:42.31 psnr_v:35.03 
n:1690 mse_avg:311.95 mse_y:461.87 mse_u:3.82 mse_v:20.38 psnr_avg:23.19 psnr_y:21.49 psnr_u:42.31 psnr_v:35.04 
n:1691 mse_avg:134.39 mse_y:195.44 mse_u:3.80 mse_v:20.80 psnr_avg:26.85 psnr_y:25.22 psnr_u:42.33 psnr_v:34.95 
n:1692 mse_avg:285.85 mse_y:422.67 mse_u:3.80 mse_v:20.62 psnr_avg:23.57 psnr_y:21.87 psnr_u:42.33 psnr_v:34.99 
n:1693 mse_avg:306.31 mse_y:453.27 mse_u:3.91 mse_v:20.88 psnr_avg:23.27 psnr_y:21.57 psnr_u:42.21 psnr_v:34.93 
n:1694 mse_avg:130.02 mse_y:188.78 mse_u:3.86 mse_v:21.18 psnr_avg:26.99 psnr_y:25.37 psnr_u:42.27 psnr_v:34.87 
n:1695 mse_avg:266.31 mse_y:393.25 mse_u:3.85 mse_v:20.99 psnr_avg:23.88 psnr_y:22.18 psnr_u:42.27 psnr_v:34.91 
n:1696 mse_avg:131.94 mse_y:191.50 mse_u:4.02 mse_v:21.59 psnr_avg:26.93 psnr_y:25.31 psnr_u:42.09 psnr_v:34.79 
n:1697 mse_avg:135.29 mse_y:196.51 mse_u:4.10 mse_v:21.62 psnr_avg:26.82 psnr_y:25.20 psnr_u:42.01 psnr_v:34.78 
n:1698 mse_avg:273.67 mse_y:404.05 mse_u:4.10 mse_v:21.70 psnr_avg:23.76 psnr_y:22.07 psnr_u:42.00 psnr_v:34.77 
n:1699 mse_avg:133.81 mse_y:194.20 mse_u:4.23 mse_v:21.82 psnr_avg:26.87 psnr_y:25.25 psnr_u:41.86 psnr_v:34.74 
n:1700 mse_avg:132.47 mse_y:192.19 mse_u:4.23 mse_v:21.87 psnr_avg:26.91 psnr_y:25.29 psnr_u:41.87 psnr_v:34.73 
n:1701 mse_avg:278.29 mse_y:410.88 mse_u:4.24 mse_v:22.01 psnr_avg:23.69 psnr_y:21.99 psnr_u:41.86 psnr_v:34.71 
n:1702 mse_avg:138.70 mse_y:201.41 mse_u:4.48 mse_v:22.10 psnr_avg:26.71 psnr_y:25.09 psnr_u:41.62 psnr_v:34.69 
n:1703 mse_avg:319.07 mse_y:471.94 mse_u:4.49 mse_v:22.19 psnr_avg:23.09 psnr_y:21.39 psnr_u:41.61 psnr_v:34.67 
n:1704 mse_avg:297.81 mse_y:440.12 mse_u:4.43 mse_v:21.94 psnr_avg:23.39 psnr_y:21.70 psnr_u:41.67 psnr_v:34.72 
n:1705 mse_avg:140.10 mse_y:203.56 mse_u:4.53 mse_v:21.86 psnr_avg:26.67 psnr_y:25.04 psnr_u:41.57 psnr_v:34.73 
n:1706 mse_avg:359.54 mse_y:532.70 mse_u:4.52 mse_v:21.94 psnr_avg:22.57 psnr_y:20.87 psnr_u:41.58 psnr_v:34.72 
n:1707 mse_avg:137.43 mse_y:199.48 mse_u:4.75 mse_v:21.93 psnr_avg:26.75 psnr_y:25.13 psnr_u:41.36 psnr_v:34.72 
n:1708 mse_avg:136.78 mse_y:198.49 mse_u:4.77 mse_v:21.92 psnr_avg:26.77 psnr_y:25.15 psnr_u:41.35 psnr_v:34.72 
n:1709 mse_avg:384.61 mse_y:570.19 mse_u:4.77 mse_v:22.12 psnr_avg:22.28 psnr_y:20.57 psnr_u:41.34 psnr_v:34.68 
n:1710 mse_avg:139.84 mse_y:202.98 mse_u:5.07 mse_v:22.05 psnr_avg:26.67 psnr_y:25.06 psnr_u:41.08 psnr_v:34.70 
n:1711 mse_avg:138.67 mse_y:201.19 mse_u:5.15 mse_v:22.10 psnr_avg:26.71 psnr_y:25.09 psnr_u:41.01 psnr_v:34.69 
n:1712 mse_avg:389.58 mse_y:577.50 mse_u:5.16 mse_v:22.33 psnr_avg:22.22 psnr_y:20.52 psnr_u:41.00 psnr_v:34.64 
n:1713 mse_avg:137.57 mse_y:199.59 mse_u:5.34 mse_v:21.74 psnr_avg:26.75 psnr_y:25.13 psnr_u:40.86 psnr_v:34.76 
n:1714 mse_avg:362.59 mse_y:537.15 mse_u:5.30 mse_v:21.62 psnr_avg:22.54 psnr_y:20.83 psnr_u:40.89 psnr_v:34.78 
n:1715 mse_avg:371.63 mse_y:550.74 mse_u:5.35 mse_v:21.49 psnr_avg:22.43 psnr_y:20.72 psnr_u:40.85 psnr_v:34.81 
n:1716 mse_avg:137.62 mse_y:199.65 mse_u:5.56 mse_v:21.60 psnr_avg:26.74 psnr_y:25.13 psnr_u:40.68 psnr_v:34.79 
n:1717 mse_avg:316.16 mse_y:467.44 mse_u:5.56 mse_v:21.60 psnr_avg:23.13 psnr_y:21.43 psnr_u:40.68 psnr_v:34.79 
n:1718 mse_avg:140.01 mse_y:203.23 mse_u:5.70 mse_v:21.45 psnr_avg:26.67 psnr_y:25.05 psnr_u:40.57 psnr_v:34.82 
n:1719 mse_avg:145.67 mse_y:211.65 mse_u:5.94 mse_v:21.50 psnr_avg:26.50 psnr_y:24.87 psnr_u:40.39 psnr_v:34.81 
n:1720 mse_avg:247.93 mse_y:365.04 mse_u:5.95 mse_v:21.51 psnr_avg:24.19 psnr_y:22.51 psnr_u:40.39 psnr_v:34.81 
n:1721 mse_avg:163.59 mse_y:238.50 mse_u:6.20 mse_v:21.35 psnr_avg:25.99 psnr_y:24.36 psnr_u:40.21 psnr_v:34.84 
n:1722 mse_avg:156.84 mse_y:228.39 mse_u:6.20 mse_v:21.29 psnr_avg:26.18 psnr_y:24.54 psnr_u:40.21 psnr_v:34.85 
n:1723 mse_avg:150.64 mse_y:219.08 mse_u:6.17 mse_v:21.34 psnr_avg:26.35 psnr_y:24.72 psnr_u:40.23 psnr_v:34.84 
n:1724 mse_avg:139.39 mse_y:202.18 mse_u:6.35 mse_v:21.26 psnr_avg:26.69 psnr_y:25.07 psnr_u:40.10 psnr_v:34.86 
n:1725 mse_avg:239.85 mse_y:352.78 mse_u:6.35 mse_v:21.64 psnr_avg:24.33 psnr_y:22.66 psnr_u:40.10 psnr_v:34.78 
n:1726 mse_avg:144.71 mse_y:210.07 mse_u:6.71 mse_v:21.26 psnr_avg:26.53 psnr_y:24.91 psnr_u:39.86 psnr_v:34.85 
n:1727 mse_avg:147.29 mse_y:213.97 mse_u:6.75 mse_v:21.08 psnr_avg:26.45 psnr_y:24.83 psnr_u:39.84 psnr_v:34.89 
n:1728 mse_avg:239.87 mse_y:352.69 mse_u:6.73 mse_v:21.75 psnr_avg:24.33 psnr_y:22.66 psnr_u:39.85 psnr_v:34.76 
n:1729 mse_avg:139.33 mse_y:202.01 mse_u:7.06 mse_v:20.89 psnr_avg:26.69 psnr_y:25.08 psnr_u:39.64 psnr_v:34.93 
n:1730 mse_avg:144.40 mse_y:209.47 mse_u:7.53 mse_v:20.98 psnr_avg:26.54 psnr_y:24.92 psnr_u:39.36 psnr_v:34.91 
n:1731 mse_avg:203.27 mse_y:297.71 mse_u:7.52 mse_v:21.22 psnr_avg:25.05 psnr_y:23.39 psnr_u:39.37 psnr_v:34.86 
n:1732 mse_avg:136.86 mse_y:198.02 mse_u:7.98 mse_v:21.10 psnr_avg:26.77 psnr_y:25.16 psnr_u:39.11 psnr_v:34.89 
n:1733 mse_avg:214.85 mse_y:314.93 mse_u:7.95 mse_v:21.42 psnr_avg:24.81 psnr_y:23.15 psnr_u:39.13 psnr_v:34.82 
n:1734 mse_avg:211.42 mse_y:309.83 mse_u:7.81 mse_v:21.36 psnr_avg:24.88 psnr_y:23.22 psnr_u:39.21 psnr_v:34.83 
n:1735 mse_avg:139.65 mse_y:202.24 mse_u:7.67 mse_v:21.29 psnr_avg:26.68 psnr_y:25.07 psnr_u:39.28 psnr_v:34.85 
n:1736 mse_avg:219.41 mse_y:321.85 mse_u:7.65 mse_v:21.42 psnr_avg:24.72 psnr_y:23.05 psnr_u:39.29 psnr_v:34.82 
n:1737 mse_avg:138.22 mse_y:200.14 mse_u:7.66 mse_v:21.07 psnr_avg:26.73 psnr_y:25.12 psnr_u:39.29 psnr_v:34.89 
n:1738 mse_avg:142.68 mse_y:206.79 mse_u:7.83 mse_v:21.06 psnr_avg:26.59 psnr_y:24.98 psnr_u:39.19 psnr_v:34.90 
n:1739 mse_avg:216.58 mse_y:317.58 mse_u:7.82 mse_v:21.32 psnr_avg:24.77 psnr_y:23.11 psnr_u:39.20 psnr_v:34.84 
n:1740 mse_avg:149.18 mse_y:216.54 mse_u:7.90 mse_v:21.02 psnr_avg:26.39 psnr_y:24.78 psnr_u:39.15 psnr_v:34.90 
n:1741 mse_avg:155.16 mse_y:225.56 mse_u:7.83 mse_v:20.91 psnr_avg:26.22 psnr_y:24.60 psnr_u:39.19 psnr_v:34.93 
n:1742 mse_avg:228.27 mse_y:335.18 mse_u:7.82 mse_v:21.07 psnr_avg:24.55 psnr_y:22.88 psnr_u:39.20 psnr_v:34.89 
n:1743 mse_avg:160.13 mse_y:233.02 mse_u:7.88 mse_v:20.82 psnr_avg:26.09 psnr_y:24.46 psnr_u:39.16 psnr_v:34.95 
n:1744 mse_avg:254.24 mse_y:374.14 mse_u:7.87 mse_v:21.01 psnr_avg:24.08 psnr_y:22.40 psnr_u:39.17 psnr_v:34.91 
n:1745 mse_avg:218.71 mse_y:320.80 mse_u:7.99 mse_v:21.09 psnr_avg:24.73 psnr_y:23.07 psnr_u:39.10 psnr_v:34.89 
n:1746 mse_avg:175.77 mse_y:256.47 mse_u:8.00 mse_v:20.75 psnr_avg:25.68 psnr_y:24.04 psnr_u:39.10 psnr_v:34.96 
n:1747 mse_avg:208.91 mse_y:306.14 mse_u:7.98 mse_v:20.88 psnr_avg:24.93 psnr_y:23.27 psnr_u:39.11 psnr_v:34.93 
n:1748 mse_avg:192.14 mse_y:280.98 mse_u:8.16 mse_v:20.72 psnr_avg:25.29 psnr_y:23.64 psnr_u:39.02 psnr_v:34.97 
n:1749 mse_avg:175.88 mse_y:258.27 mse_u:5.23 mse_v:16.99 psnr_avg:25.68 psnr_y:24.01 psnr_u:40.94 psnr_v:35.83 
n:1750 mse_avg:152.29 mse_y:223.58 mse_u:5.00 mse_v:14.44 psnr_avg:26.30 psnr_y:24.64 psnr_u:41.14 psnr_v:36.54 
